Airline,Source,Destination,Total_Stops,Additional_Info,Price,Day_of_Journey,Flight_Duration,Month_of_Journey
4,4,4,0.0,1,3384,18.0,-1.0605560202031128,3.0
1,3,3,1.0,1,7464,18.0,-0.6780744195745149,5.0
5,3,3,1.0,2,6093,27.0,-0.2335687756007388,4.0
5,3,3,1.0,1,15237,3.0,0.49004506342633847,3.0
3,5,6,0.0,2,4995,1.0,-1.1742667663359392,5.0
2,3,3,0.0,1,6934,24.0,-0.9778572957428754,5.0
3,2,2,1.0,1,13784,1.0,0.25228623060315597,4.0
8,2,2,0.0,1,4409,15.0,-1.0295439985305237,6.0
5,3,3,1.0,1,15898,27.0,-0.574701013999218,5.0
2,3,3,2.0,1,11989,21.0,1.875248698135315,5.0
5,3,3,1.0,1,11098,1.0,0.3970089984085714,6.0
1,3,3,1.0,1,6794,21.0,-0.3576168622910949,5.0
3,2,2,1.0,2,10844,1.0,0.15925016558538888,5.0
5,3,3,2.0,1,34608,9.0,-0.04749664556520463,3.0
2,3,3,0.0,1,6094,15.0,-0.9778572957428754,5.0
1,2,2,1.0,1,4565,9.0,-0.6987491006895742,5.0
2,3,3,0.8494545454545455,1,10493,27.0,0.0,5.0
2,1,1,2.0,1,12305,18.0,2.1026701904009677,3.0
2,1,5,0.0,1,6961,15.0,-1.0088693174154644,5.0
5,3,3,1.0,1,9794,15.0,-0.5333516517690994,5.0
5,3,3,1.0,1,13377,27.0,-0.3576168622910949,5.0
3,3,3,1.0,2,12898,27.0,0.727803896249521,5.0
5,3,3,1.0,1,7155,27.0,-0.37829154340615423,6.0
5,3,3,1.0,1,13377,24.0,-0.04749664556520463,6.0
7,1,5,0.0,1,4668,3.0,-0.9985319768579347,5.0
1,1,1,1.0,1,8110,1.0,-0.7504358034772225,3.0
2,3,3,2.0,1,9653,27.0,1.9476100820380227,6.0
9,1,5,0.0,1,5969,6.0,-0.9985319768579347,4.0
3,2,2,1.0,1,14151,6.0,-0.5333516517690994,6.0
3,2,2,1.0,1,13731,9.0,0.15925016558538888,6.0
3,3,3,1.0,2,15400,3.0,-0.13019537002544204,3.0
3,2,2,1.0,2,8066,9.0,1.7925499736750776,5.0
3,3,3,2.0,1,21314,3.0,0.0,3.0
2,1,1,1.0,1,14069,1.0,0.09722612224021082,3.0
3,5,6,0.0,2,2470,15.0,-1.1639294257784096,3.0
2,1,1,1.0,1,9029,15.0,-0.4713276084239213,3.0
1,5,6,0.0,1,2754,24.0,-1.1742667663359392,3.0
3,2,2,1.0,1,13364,1.0,0.024864738337503092,4.0
1,2,2,1.0,1,6933,24.0,-0.7711104845922819,3.0
5,3,3,1.0,1,11200,9.0,-0.40930356507874327,6.0
3,5,6,0.0,2,3210,15.0,-1.1742667663359392,5.0
1,3,3,1.0,1,6442,27.0,-0.28525547838838716,6.0
1,3,3,0.0,1,4729,1.0,-0.9468452740702864,4.0
1,3,3,1.0,1,6442,6.0,-0.057833986122734306,3.0
4,2,2,0.0,3,3841,12.0,-1.0605560202031128,6.0
5,3,3,1.0,1,13587,1.0,0.014527397779973418,6.0
3,2,2,1.0,1,11467,15.0,0.8828640046124662,5.0
1,4,4,0.0,1,7295,3.0,-1.0708933607606426,3.0
5,3,3,1.0,1,7787,9.0,0.21093686837303724,5.0
1,3,3,1.0,1,14871,6.0,0.42802102008116044,3.0
1,4,4,0.0,1,3540,15.0,-1.0088693174154644,6.0
1,3,3,1.0,1,6442,1.0,0.5934184690016352,6.0
8,1,5,0.0,1,3383,24.0,-1.0088693174154644,6.0
8,2,2,0.0,1,4409,18.0,-1.0398813390880535,4.0
1,4,4,0.0,1,3850,9.0,-1.0605560202031128,5.0
5,3,3,1.0,1,8018,24.0,-0.20255675392814976,6.0
3,2,2,1.0,1,11467,1.0,0.9655627290727036,4.0
3,3,3,2.0,1,13922,24.0,1.8028873142326072,6.0
2,5,6,0.0,1,3625,6.0,-1.184604106893469,5.0
8,2,2,0.0,1,5989,18.0,-1.0398813390880535,5.0
1,1,5,0.0,1,4423,21.0,-0.9985319768579347,4.0
3,3,3,0.0,1,9564,18.0,-0.9468452740702864,6.0
3,2,2,1.0,2,8529,12.0,1.8442366764627258,6.0
2,2,2,0.0,1,4145,6.0,-1.0295439985305237,6.0
1,3,3,1.0,1,6938,1.0,-0.3369421811760355,6.0
3,1,1,1.0,1,14815,6.0,1.585803162524484,3.0
5,3,3,1.0,1,15077,6.0,0.1075634627977405,3.0
3,3,3,2.0,1,13014,15.0,-0.1922194133706201,6.0
2,2,2,2.0,1,11201,9.0,0.4590330417537494,6.0
3,2,2,1.0,1,12692,6.0,1.327369648586242,6.0
5,3,3,1.0,1,9646,1.0,-0.5540263328841587,6.0
3,3,3,1.0,1,16079,24.0,-0.6573997384594554,5.0
2,2,2,2.0,1,6117,15.0,1.8649113575777854,5.0
5,3,3,1.0,1,6795,9.0,-0.07850866723779366,6.0
3,3,3,1.0,1,15851,9.0,-0.06817132668026399,5.0
7,4,4,0.0,1,3687,6.0,-1.0708933607606426,6.0
3,3,3,1.0,1,15554,9.0,1.5961405030820137,5.0
5,3,3,1.0,1,9526,15.0,0.2936355928332747,6.0
2,2,2,2.0,1,10676,1.0,-0.13019537002544204,5.0
3,3,3,1.0,2,12898,27.0,0.9242133668425848,5.0
3,3,3,2.0,1,15129,27.0,2.2887423204365023,5.0
5,3,3,1.0,1,13378,21.0,-0.3886288839636839,3.0
4,2,2,0.0,1,4174,1.0,-1.050218679645583,6.0
5,3,3,1.0,1,9103,21.0,-0.40930356507874327,5.0
1,4,4,0.0,1,3850,9.0,-1.0605560202031128,6.0
7,3,3,0.0,1,6216,9.0,-0.9571826146278161,6.0
7,2,2,1.0,1,8610,1.0,-0.5540263328841587,4.0
3,2,2,1.0,2,10539,6.0,0.727803896249521,6.0
1,3,3,1.0,1,6674,9.0,-0.057833986122734306,3.0
5,3,3,1.0,1,7618,24.0,0.26262357116068563,6.0
1,1,5,0.0,1,3943,21.0,-0.988194636300405,4.0
7,1,1,0.0,1,11913,24.0,-1.0295439985305237,3.0
1,1,1,0.0,1,6860,9.0,-0.9985319768579347,3.0
3,3,3,2.0,1,13292,12.0,0.32464761450586366,6.0
5,3,3,1.0,1,17057,6.0,0.2936355928332747,3.0
2,3,3,2.0,1,11552,3.0,0.0,3.0
1,4,4,0.0,1,4332,24.0,-1.050218679645583,3.0
2,3,3,0.0,1,5674,21.0,-0.9985319768579347,3.0
5,3,3,1.0,2,10711,21.0,0.15925016558538888,5.0
3,2,2,1.0,1,11467,1.0,-0.3059301595034465,4.0
2,2,2,2.0,1,12434,6.0,1.4100683730464796,5.0
2,3,3,0.0,1,5201,24.0,-0.9675199551853457,6.0
7,1,5,0.0,1,4878,18.0,-1.0295439985305237,5.0
3,3,3,2.0,1,13014,6.0,1.4927670975067169,6.0
2,1,1,2.0,1,12599,3.0,1.9165980603654336,3.0
3,2,2,1.0,2,10844,24.0,2.0819955092859086,5.0
3,3,3,1.0,2,12898,21.0,0.727803896249521,5.0
5,3,3,1.0,1,7198,12.0,0.20059952781550758,6.0
4,2,2,1.0,1,4963,18.0,-0.6987491006895742,5.0
1,1,1,0.0,1,12649,1.0,-0.9985319768579347,3.0
5,3,3,1.0,1,17267,6.0,-0.41964090563627293,3.0
3,3,3,1.0,2,12373,9.0,0.12823814391279983,5.0
3,1,1,1.0,2,13502,3.0,0.2729609117182153,3.0
5,3,3,1.0,1,11622,21.0,-0.4403155867513323,3.0
4,2,2,0.0,1,5515,3.0,-1.0605560202031128,3.0
3,2,2,1.0,2,9314,15.0,0.8828640046124662,5.0
5,3,3,1.0,1,11789,3.0,-0.2749181378308575,6.0
1,1,5,0.0,1,4823,6.0,-0.9985319768579347,4.0
2,3,3,2.0,1,10467,3.0,1.1516348591082377,6.0
5,3,3,1.0,1,7408,3.0,-0.3576168622910949,6.0
2,3,3,1.0,1,7480,15.0,2.04064614705579,6.0
4,2,2,0.0,3,3841,24.0,-1.0605560202031128,4.0
4,4,4,0.0,3,3543,18.0,-1.0605560202031128,5.0
2,3,3,0.8494545454545455,1,10493,24.0,0.0,6.0
5,3,3,1.0,1,9103,27.0,-0.40930356507874327,5.0
3,2,2,1.0,2,10844,6.0,-0.6367250573443961,5.0
3,2,2,1.0,2,8529,12.0,2.0716581687283786,6.0
2,3,3,0.0,1,7931,3.0,-0.9778572957428754,3.0
3,2,2,1.0,2,9663,18.0,0.4383583606386901,5.0
3,3,3,2.0,2,10368,1.0,-0.1922194133706201,6.0
2,2,2,2.0,1,10151,18.0,-0.13019537002544204,5.0
4,4,4,0.0,3,3543,27.0,-1.0605560202031128,5.0
5,3,3,1.0,1,7530,1.0,-0.543688992326629,6.0
5,3,3,1.0,1,6805,9.0,-0.40930356507874327,5.0
6,1,5,0.0,1,3419,18.0,-0.988194636300405,6.0
8,1,5,0.0,1,7120,9.0,-0.9985319768579347,6.0
3,2,2,1.0,1,14151,21.0,0.8725266640549365,5.0
2,5,6,0.0,1,3100,21.0,-1.184604106893469,6.0
3,2,2,1.0,1,12121,24.0,1.3066949674711827,5.0
4,5,6,0.0,3,2647,15.0,-1.1639294257784096,6.0
1,3,3,1.0,1,6147,12.0,-0.6884117601320445,6.0
3,3,3,2.0,1,14237,1.0,-0.10952068891038269,6.0
3,2,2,1.0,1,13044,12.0,0.15925016558538888,6.0
3,3,3,1.0,1,15554,18.0,0.727803896249521,5.0
4,1,5,0.0,1,4423,9.0,-0.9985319768579347,4.0
2,3,3,1.0,1,8372,6.0,-0.026821964450145282,6.0
7,2,2,1.0,1,9555,18.0,1.8545740170202556,5.0
2,3,3,2.0,1,8839,15.0,0.6554425123468133,5.0
2,2,2,2.0,1,10151,6.0,2.4334650882419178,5.0
2,2,2,2.0,1,11432,12.0,1.1516348591082377,5.0
4,1,5,0.0,3,4319,15.0,-0.9985319768579347,4.0
2,2,2,2.0,1,9626,6.0,2.4334650882419178,6.0
2,2,2,1.0,1,10623,18.0,1.9889594442681413,5.0
3,3,3,0.0,1,9564,18.0,-0.9468452740702864,4.0
3,2,2,1.0,1,14781,9.0,-0.5230143112115697,5.0
1,3,3,1.0,1,5684,27.0,-0.3576168622910949,6.0
3,2,2,1.0,1,14388,18.0,2.0716581687283786,5.0
4,1,5,0.0,3,5515,18.0,-0.9985319768579347,4.0
3,2,2,1.0,1,12692,9.0,1.8338993359051963,6.0
3,2,2,1.0,2,9314,1.0,-0.16120739169803106,5.0
4,2,2,0.0,3,4807,21.0,-1.0605560202031128,4.0
5,3,3,1.0,1,14848,27.0,-0.07850866723779366,6.0
1,3,3,1.0,1,6171,24.0,-0.4713276084239213,4.0
3,2,2,1.0,2,10539,12.0,0.07655144112515147,6.0
8,1,5,0.0,1,4483,1.0,-1.0088693174154644,6.0
5,3,3,1.0,1,8371,27.0,0.2936355928332747,3.0
3,3,3,1.0,1,15764,6.0,0.44869570119621977,3.0
3,2,2,1.0,2,10844,12.0,-0.4713276084239213,5.0
1,1,5,0.0,1,4423,12.0,-0.9985319768579347,4.0
7,1,5,0.0,1,4878,15.0,-0.9985319768579347,6.0
4,5,6,0.0,1,2227,9.0,-1.1639294257784096,5.0
3,2,2,1.0,2,10844,15.0,1.8442366764627258,5.0
8,2,2,0.0,1,4107,3.0,-1.0398813390880535,4.0
7,2,2,1.0,1,11262,24.0,2.0819955092859086,3.0
3,3,3,1.0,2,10262,3.0,1.4514177352765982,6.0
3,1,5,0.0,2,4544,18.0,-0.988194636300405,5.0
3,1,5,0.0,2,6144,24.0,-0.9675199551853457,5.0
6,1,1,0.0,1,5706,15.0,-0.988194636300405,3.0
3,1,1,1.0,2,5853,15.0,-0.543688992326629,3.0
3,2,2,2.0,2,10118,21.0,0.42802102008116044,5.0
2,2,2,2.0,1,14687,1.0,1.1309601779931784,5.0
5,3,3,1.0,2,9254,27.0,-0.3886288839636839,5.0
3,3,3,2.0,2,10368,1.0,0.9759000696302332,6.0
3,2,2,1.0,1,14571,6.0,-0.5230143112115697,6.0
1,3,3,1.0,1,6093,6.0,0.42802102008116044,6.0
5,3,3,1.0,1,16023,9.0,0.26262357116068563,3.0
3,2,2,1.0,2,8824,24.0,0.7484785773645803,3.0
1,3,3,1.0,1,7060,9.0,-0.6367250573443961,3.0
3,2,2,1.0,1,14231,24.0,1.0482614535329409,3.0
3,1,5,0.0,2,4544,24.0,-0.9675199551853457,4.0
3,3,3,1.0,1,16289,9.0,2.092332849843438,3.0
2,3,3,1.0,1,7480,6.0,0.2316115494880966,5.0
7,2,2,1.0,1,9922,12.0,0.8518519829398771,5.0
3,3,3,2.0,1,14300,15.0,0.7071292151344617,6.0
3,3,3,1.0,1,12242,27.0,1.8959233792503742,3.0
5,3,3,1.0,1,10678,24.0,-0.40930356507874327,6.0
5,3,3,1.0,2,9450,27.0,0.26262357116068563,5.0
1,2,2,0.0,1,4174,6.0,-1.0192066579729941,4.0
1,2,2,1.0,1,5386,15.0,-0.7711104845922819,5.0
3,3,3,2.0,1,15129,24.0,1.6064778436395435,5.0
1,3,3,1.0,1,6412,15.0,-0.3369421811760355,6.0
3,1,1,0.0,1,7229,24.0,-1.0088693174154644,3.0
7,1,5,0.0,1,4878,1.0,-0.9985319768579347,6.0
8,2,2,0.0,1,3807,6.0,-1.0295439985305237,4.0
3,3,3,1.0,2,12373,18.0,1.017249431860352,5.0
3,2,2,1.0,1,14571,6.0,-0.17154473225556074,6.0
3,3,3,1.0,2,10262,12.0,-0.2749181378308575,6.0
3,3,3,1.0,2,10577,9.0,1.3893936919314203,6.0
7,5,6,1.0,1,12395,6.0,1.875248698135315,3.0
4,2,2,0.0,3,3841,27.0,-1.0295439985305237,4.0
8,3,3,1.0,1,8759,3.0,-0.37829154340615423,6.0
1,3,3,1.0,1,7738,21.0,-0.016484623892615607,3.0
1,3,3,1.0,1,7503,18.0,-0.04749664556520463,5.0
1,3,3,1.0,1,5883,3.0,0.3970089984085714,6.0
3,2,2,1.0,1,12692,12.0,0.30397293339080433,6.0
2,3,3,2.0,1,8603,12.0,1.0896108157630597,6.0
3,1,5,0.0,2,5769,21.0,-0.988194636300405,6.0
3,2,2,1.0,1,12681,1.0,1.5444538002943653,4.0
4,1,5,0.0,1,3625,24.0,-1.0192066579729941,6.0
1,3,3,1.0,1,8854,9.0,0.6657798529043429,5.0
2,3,3,1.0,1,8372,12.0,-0.20255675392814976,6.0
3,3,3,1.0,2,10262,12.0,1.2033215618958861,6.0
2,4,4,0.0,1,10810,3.0,-1.0708933607606426,3.0
1,4,4,0.0,1,3540,15.0,-1.050218679645583,6.0
3,1,5,0.0,1,8016,6.0,-0.9675199551853457,6.0
8,3,3,1.0,1,6451,27.0,-0.6470623979019258,4.0
3,2,2,1.0,1,13067,6.0,0.9655627290727036,5.0
3,2,2,1.0,1,11467,6.0,1.7512006114449588,5.0
2,2,2,1.0,1,10203,9.0,0.2936355928332747,5.0
8,2,2,0.0,1,4082,12.0,-1.0398813390880535,3.0
2,3,3,2.0,1,13276,21.0,-0.3162675000609762,5.0
3,1,1,2.0,1,23001,9.0,-0.481664948981451,3.0
3,2,2,1.0,2,10844,6.0,1.8545740170202556,6.0
1,1,5,0.0,1,4990,27.0,-0.988194636300405,6.0
3,1,1,1.0,2,10037,9.0,-0.21289409448567945,3.0
3,2,2,1.0,1,14388,6.0,-0.2749181378308575,5.0
2,3,3,2.0,1,12287,3.0,1.3480443297013016,3.0
3,2,2,1.0,2,10844,6.0,-0.5230143112115697,6.0
3,5,6,0.0,2,4995,24.0,-1.1639294257784096,5.0
5,3,3,1.0,1,9794,27.0,-0.4403155867513323,5.0
1,2,2,1.0,1,4226,6.0,-0.8538092090525193,6.0
1,3,3,1.0,1,7318,21.0,0.3970089984085714,3.0
3,2,2,1.0,2,8529,12.0,0.16958750614291854,6.0
2,2,2,2.0,1,9416,12.0,2.4334650882419178,6.0
3,3,3,2.0,2,11507,3.0,1.999296784825671,6.0
2,2,2,2.0,1,9920,1.0,0.6554425123468133,4.0
5,3,3,1.0,1,7038,18.0,-0.2335687756007388,5.0
6,3,3,1.0,1,4959,3.0,-0.6160503762293368,6.0
3,5,6,0.0,1,5678,9.0,-1.1742667663359392,6.0
3,2,2,1.0,2,7064,1.0,-0.4713276084239213,4.0
3,2,2,1.0,1,14571,24.0,-0.5953756951142775,5.0
2,2,2,2.0,1,13873,24.0,0.5520691067715165,5.0
3,3,3,1.0,2,10262,24.0,1.5754658219669544,6.0
5,3,3,1.0,1,6645,9.0,0.36599697673598236,4.0
1,1,1,1.0,1,5746,9.0,-0.8434718684949897,3.0
6,3,3,1.0,1,5199,9.0,-0.3989662245212136,6.0
1,4,4,0.0,1,4332,18.0,-1.0605560202031128,3.0
1,3,3,1.0,1,6416,1.0,-0.16120739169803106,6.0
2,1,1,2.0,1,12935,18.0,-0.16120739169803106,3.0
3,1,1,1.0,2,7832,21.0,0.0662141005676218,3.0
3,2,2,1.0,2,8586,1.0,0.15925016558538888,5.0
3,5,6,0.0,1,8040,21.0,-1.1639294257784096,5.0
7,3,3,0.0,1,12411,6.0,-0.9571826146278161,3.0
2,2,2,1.0,1,8366,9.0,0.1902621872579779,6.0
5,3,3,1.0,1,7354,3.0,0.1075634627977405,6.0
2,1,1,2.0,6,13576,1.0,0.024864738337503092,3.0
5,3,3,1.0,1,11622,3.0,-0.1405327105829717,6.0
2,2,2,2.0,1,12723,6.0,0.8105026207097584,6.0
3,2,2,1.0,1,13759,24.0,0.5107197445413978,3.0
1,3,3,1.0,1,6412,15.0,-0.5643636734416884,5.0
1,3,3,2.0,1,6494,27.0,0.2316115494880966,3.0
2,2,2,1.0,1,8891,12.0,1.8442366764627258,5.0
3,3,3,1.0,1,17024,3.0,1.2550082646835345,3.0
3,3,3,2.0,2,10368,12.0,-0.1922194133706201,6.0
3,2,2,1.0,1,14571,9.0,1.4100683730464796,6.0
3,1,1,1.0,2,7832,21.0,-0.32660484061850587,3.0
3,2,2,1.0,1,14151,9.0,0.20059952781550758,5.0
5,3,3,1.0,1,7154,21.0,-0.2955928189459168,3.0
8,2,2,1.0,1,5192,15.0,0.11790080335527017,4.0
5,3,3,2.0,1,21483,6.0,-0.04749664556520463,3.0
3,2,2,1.0,2,6812,6.0,0.15925016558538888,6.0
1,1,1,1.0,1,13292,3.0,-0.7297611223621632,3.0
3,3,3,2.0,2,11150,27.0,0.8105026207097584,6.0
1,3,3,1.0,1,5912,24.0,-0.7090864412471038,4.0
2,3,3,1.0,1,8907,27.0,-0.17154473225556074,6.0
2,1,1,1.0,1,8767,9.0,-0.026821964450145282,3.0
3,3,3,1.0,1,12242,27.0,-0.2749181378308575,3.0
2,2,2,1.0,1,6327,24.0,-0.1508700511405014,5.0
5,3,3,1.0,1,15058,3.0,0.045539419452562444,6.0
3,1,1,1.0,2,11087,12.0,1.5651284814094246,3.0
3,2,2,1.0,1,13941,9.0,-0.2749181378308575,5.0
4,3,3,1.0,1,7317,1.0,-0.5643636734416884,6.0
3,2,2,1.0,2,9663,24.0,0.25228623060315597,5.0
1,3,3,1.0,1,5065,24.0,-0.7297611223621632,4.0
2,3,3,1.0,1,8907,27.0,0.2936355928332747,6.0
4,2,2,0.0,1,4148,21.0,-1.0398813390880535,3.0
5,3,3,1.0,1,13587,9.0,-0.481664948981451,6.0
3,3,3,1.0,2,10262,6.0,-0.5333516517690994,6.0
3,1,1,1.0,1,12284,18.0,0.9035386857275255,3.0
3,2,2,1.0,1,14781,15.0,1.3066949674711827,5.0
3,2,2,1.0,2,9663,18.0,1.7408632708874292,5.0
1,1,1,0.0,1,19685,1.0,-0.9985319768579347,3.0
2,2,2,1.0,1,10203,12.0,0.2936355928332747,5.0
3,2,2,1.0,1,13941,15.0,1.3997310324889498,5.0
2,1,1,0.0,1,25703,1.0,-1.0088693174154644,3.0
3,3,3,1.0,2,10262,9.0,0.4383583606386901,6.0
4,4,4,0.0,3,3543,1.0,-1.0605560202031128,5.0
3,2,2,1.0,2,10844,24.0,-0.6367250573443961,5.0
3,2,2,1.0,1,12692,12.0,1.3066949674711827,6.0
3,5,6,0.0,2,3210,9.0,-1.1639294257784096,6.0
2,3,3,2.0,1,9601,15.0,-0.450652927308862,5.0
5,3,3,1.0,1,13377,15.0,0.20059952781550758,6.0
3,2,2,1.0,2,11134,24.0,1.5341164597368357,3.0
5,3,3,1.0,1,8055,27.0,0.14891282502785919,3.0
3,3,3,1.0,1,12242,27.0,0.004190057222443743,3.0
2,1,1,1.0,1,8425,9.0,1.7925499736750776,3.0
4,5,6,0.0,1,2753,15.0,-1.1639294257784096,6.0
4,1,5,0.0,1,3311,27.0,-0.988194636300405,5.0
1,2,2,1.0,1,4226,12.0,-0.8538092090525193,6.0
3,1,1,1.0,5,26890,1.0,1.1516348591082377,3.0
5,3,3,1.0,1,12524,24.0,0.26262357116068563,6.0
4,2,2,0.0,1,3847,21.0,-1.0398813390880535,3.0
3,2,2,1.0,1,12681,1.0,-0.4713276084239213,4.0
3,3,3,2.0,1,13882,6.0,1.0069120913028222,6.0
3,2,2,1.0,2,10844,6.0,0.17992484670044823,6.0
3,1,1,1.0,1,12547,12.0,-0.006147283335085932,3.0
3,2,2,1.0,1,14178,9.0,-0.1405327105829717,6.0
1,3,3,1.0,1,14871,3.0,-0.16120739169803106,3.0
5,3,3,1.0,1,15078,6.0,0.26262357116068563,3.0
1,2,2,0.0,1,4804,21.0,-1.0192066579729941,5.0
4,2,2,0.0,1,3873,9.0,-1.0398813390880535,5.0
4,2,2,0.0,3,3841,24.0,-1.0398813390880535,6.0
6,3,3,1.0,1,5457,1.0,-0.6160503762293368,6.0
3,2,2,1.0,1,14781,12.0,-0.2955928189459168,5.0
3,3,3,1.0,1,15764,9.0,1.2550082646835345,3.0
3,3,3,0.0,1,9564,24.0,-0.9468452740702864,6.0
1,3,3,1.0,1,7191,15.0,0.42802102008116044,5.0
3,3,3,1.0,1,15764,6.0,-0.2749181378308575,3.0
3,2,2,1.0,1,14388,6.0,1.368719010816361,5.0
3,3,3,1.0,2,6540,27.0,-0.2749181378308575,3.0
4,1,5,0.0,1,3625,24.0,-0.9985319768579347,6.0
5,3,3,1.0,1,8266,9.0,0.1075634627977405,5.0
4,2,2,1.0,1,10944,18.0,-0.450652927308862,5.0
1,3,3,1.0,1,5073,27.0,-0.7297611223621632,3.0
3,1,1,1.0,2,9134,15.0,-0.5230143112115697,3.0
7,2,2,1.0,1,8085,12.0,1.6271525247546028,6.0
3,1,1,1.0,1,22270,6.0,-0.6780744195745149,3.0
2,2,2,2.0,1,9836,1.0,1.999296784825671,4.0
1,3,3,1.0,1,14871,3.0,-0.481664948981451,3.0
3,5,6,2.0,1,23528,12.0,-0.09918334835285302,3.0
3,1,1,1.0,1,12284,18.0,-0.21289409448567945,3.0
5,3,3,1.0,1,7005,12.0,0.5107197445413978,6.0
1,3,3,1.0,1,6827,27.0,-0.7297611223621632,3.0
2,5,6,0.0,1,3100,12.0,-1.184604106893469,5.0
3,5,6,0.0,2,2759,15.0,-1.1639294257784096,3.0
3,2,2,1.0,1,13067,9.0,1.70985124921484,5.0
6,1,5,0.0,1,3898,15.0,-1.0088693174154644,4.0
3,3,3,2.0,2,10368,12.0,0.9759000696302332,6.0
4,1,5,0.0,1,3311,24.0,-1.0192066579729941,5.0
5,3,3,1.0,2,15136,6.0,0.13857548447032952,3.0
5,3,3,1.0,1,6601,9.0,0.024864738337503092,4.0
7,2,2,1.0,1,8452,24.0,1.9165980603654336,5.0
3,2,2,1.0,2,9314,1.0,1.3066949674711827,5.0
1,3,3,1.0,1,6386,1.0,-0.6367250573443961,6.0
5,3,3,1.0,1,13377,24.0,0.38667165785104174,6.0
8,1,5,0.0,1,4483,18.0,-0.9985319768579347,5.0
3,3,3,1.0,2,12898,27.0,1.4514177352765982,5.0
1,5,6,0.0,1,4049,27.0,-1.1639294257784096,6.0
2,1,1,2.0,1,11728,18.0,0.4590330417537494,3.0
4,2,2,0.0,1,3873,18.0,-1.0295439985305237,4.0
2,3,3,1.0,1,7480,9.0,0.2316115494880966,5.0
3,1,1,1.0,5,31825,1.0,0.21093686837303724,3.0
3,2,2,1.0,1,14571,24.0,0.17992484670044823,5.0
8,3,3,1.0,1,6853,15.0,0.4383583606386901,6.0
4,1,5,0.0,3,3573,27.0,-0.9985319768579347,5.0
7,2,2,1.0,1,9345,15.0,1.8545740170202556,5.0
5,3,3,1.0,1,13797,12.0,0.26262357116068563,6.0
2,1,1,0.8494545454545455,1,12358,3.0,1.4514177352765982,3.0
5,3,3,1.0,2,14086,9.0,-0.4403155867513323,3.0
3,2,2,1.0,1,13731,24.0,0.30397293339080433,5.0
3,3,3,1.0,2,12898,21.0,-0.2749181378308575,5.0
3,3,3,1.0,1,14714,6.0,0.1902621872579779,6.0
3,1,5,0.0,2,5769,24.0,-1.0088693174154644,6.0
8,2,2,0.0,1,5620,24.0,-1.0295439985305237,3.0
1,3,3,0.0,1,5000,18.0,-0.9468452740702864,6.0
2,3,3,2.0,1,10703,21.0,2.485151791029566,3.0
5,3,3,1.0,1,13727,18.0,-0.17154473225556074,5.0
3,1,1,1.0,1,22270,1.0,1.585803162524484,3.0
1,3,3,1.0,1,6769,27.0,-0.6367250573443961,5.0
8,2,2,2.0,1,5192,24.0,-0.3162675000609762,5.0
1,4,4,0.0,1,8580,1.0,-1.0605560202031128,3.0
2,3,3,1.0,1,7480,15.0,1.2446709241260048,6.0
3,1,5,0.0,2,5198,27.0,-0.9778572957428754,4.0
3,3,3,2.0,2,10368,6.0,-0.1922194133706201,6.0
3,5,6,0.0,1,8040,6.0,-1.1742667663359392,5.0
3,3,3,2.0,1,18909,9.0,1.141297518550708,3.0
2,2,2,2.0,1,12849,1.0,1.430743054161539,4.0
2,3,3,1.0,1,22798,1.0,1.4410803947190687,3.0
3,2,2,1.0,1,14571,6.0,-0.13019537002544204,6.0
3,1,1,1.0,2,13502,6.0,0.9035386857275255,3.0
4,4,4,0.0,3,3332,27.0,-1.0605560202031128,3.0
5,3,3,1.0,1,7354,6.0,0.1075634627977405,6.0
5,3,3,1.0,1,8073,15.0,0.014527397779973418,5.0
3,3,3,1.0,1,15029,9.0,1.8959233792503742,3.0
2,3,3,2.0,1,10975,24.0,1.585803162524484,6.0
5,3,3,1.0,1,7038,1.0,0.5520691067715165,6.0
3,3,3,1.0,1,15554,9.0,0.014527397779973418,5.0
2,1,5,0.0,1,5228,12.0,-0.9985319768579347,6.0
1,3,3,1.0,1,5636,1.0,-0.6780744195745149,6.0
2,3,3,2.0,1,9653,27.0,1.0896108157630597,6.0
3,2,2,1.0,2,8586,24.0,0.5313944256564572,5.0
7,2,2,1.0,1,9345,24.0,2.009634125383201,5.0
3,3,3,2.0,2,9270,21.0,2.6298745588349814,3.0
3,3,3,2.0,1,13292,3.0,0.32464761450586366,6.0
3,3,3,2.0,2,8098,27.0,1.8959233792503742,3.0
2,3,3,1.0,1,7952,6.0,1.585803162524484,6.0
1,3,3,1.0,1,5883,12.0,-0.4920022895389807,6.0
4,2,2,0.0,1,4174,18.0,-1.0398813390880535,5.0
5,3,3,1.0,1,10696,3.0,0.5624064473290462,6.0
7,1,5,0.0,1,4878,12.0,-1.0295439985305237,6.0
4,1,5,0.0,1,3971,1.0,-0.9985319768579347,4.0
5,3,3,1.0,1,7198,3.0,-0.543688992326629,6.0
3,2,2,1.0,2,9314,6.0,1.8338993359051963,5.0
4,1,5,0.0,1,4423,1.0,-0.9985319768579347,5.0
4,2,2,0.0,3,3841,6.0,-1.0295439985305237,4.0
5,3,3,1.0,1,7154,27.0,-0.2955928189459168,3.0
2,3,3,1.0,1,9929,15.0,0.16958750614291854,6.0
5,3,3,1.0,1,8266,9.0,-0.40930356507874327,5.0
5,3,3,1.0,1,10877,12.0,-0.04749664556520463,6.0
